meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec
Meta Play!;;Archaludon Ex;Great Ball;ASC 205;2;2;1;162;0,62;ASC;;205;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_205_R_EN_LG.png;No
Meta Play!;;Archaludon Ex;Legacy Energy;MC 741;2;1;2;162;1,23;MC;;741;;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_741_R_EN_LG.png;Yes
Meta Play!;;Archaludon Ex;Jamming Tower;ASC 261;309;4;115;162;70,99;ASC;;261;Ultra Rare;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_261_R_EN_LG.png;Yes
Meta Play!;;Archaludon Ex;Boss's Orders;ASC 183;489;4;162;162;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
Meta Play!;;Archaludon Ex;Black Belt's Training;ASC 255;129;2;89;162;54,94;ASC;;255;Ultra Rare;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_255_R_EN_LG.png;Yes
Meta Play!;;Archaludon Ex;Kieran;MC 713;18;1;18;162;11,11;MC;;713;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_713_R_EN_LG.png;No
Meta Play!;;Archaludon Ex;Carmine;MC 715;23;4;11;162;6,79;MC;;715;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_715_R_EN_LG.png;No
Meta Play!;;Archaludon Ex;Lillie's Determination;ASC 192;6;2;3;162;1,85;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
Meta Play!;;Archaludon Ex;Ciphermaniac's Codebreaking;MC 698;3;2;2;162;1,23;MC;;698;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_698_R_EN_LG.png;No
Meta Play!;;Archaludon Ex;Judge;MP1 22;2;1;2;162;1,23;MP1;;22;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MP1/MP1_022_R_EN_LG.png;No
Meta Play!;;Archaludon Ex;Maximum Belt;MC 691;5;1;5;162;3,09;MC;;691;;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_691_R_EN_LG.png;Yes
Meta Play!;;Archaludon Ex;Hero's Cape;MC 687;4;1;4;162;2,47;MC;;687;;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_687_R_EN_LG.png;Yes
Meta Play!;;Archaludon Zoroark;Budew;ASC 16;3;1;3;16;18,75;ASC;;16;Common;G Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Toedscool;MC 74;1;1;1;16;6,25;MC;;74;;G Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_074_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Toedscruel;MC 75;1;1;1;16;6,25;MC;;75;;G Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_075_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Iono;ASC 69;39;4;16;16;100,0;ASC;;69;Common;L Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_069_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Mega Mawile ex;M3 31;1;1;1;16;6,25;M3;;31;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M3/M3_031_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Munkidori;ASC 99;1;1;1;16;6,25;ASC;;99;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_099_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Arven;MC 419;55;4;14;16;87,5;MC;;419;;F Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_419_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Hawlucha;M3 45;1;1;1;16;6,25;M3;;45;Common;F Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M3/M3_045_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;N's Zoroark ex;ASC 137;53;4;16;16;100,0;ASC;;137;Double Rare;D Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_137_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;N's Zorua;ASC 136;55;4;16;16;100,0;ASC;;136;Common;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_136_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Fezandipiti ex;ASC 142;14;1;14;16;87,5;ASC;;142;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Archaludon ex;M2a 122;49;4;16;16;100,0;M2a;;122;Double Rare;M Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_122_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Duraludon;M2a 121;64;4;16;16;100,0;M2a;;121;;M Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_121_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Hop's Zacian ex;M2a 123;12;1;12;16;75,0;M2a;;123;Double Rare;M Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_123_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Genesect;M2a 119;6;1;6;16;37,5;M2a;;119;Double Rare;M Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_119_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Klefki;M3 58;1;1;1;16;6,25;M3;;58;Common;M Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M3/M3_058_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;N's Reshiram;ASC 154;1;1;1;16;6,25;ASC;;154;Rare;N Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_154_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Bloodmoon Ursaluna ex;MC 625;1;1;1;16;6,25;MC;;625;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_625_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Squawkabilly ex;MC 626;1;1;1;16;6,25;MC;;626;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_626_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Earthen Vessel;PAR 163;46;4;16;16;100,0;;;;;;;No
Meta Play!;;Archaludon Zoroark;Pokégear 3.0;SVI 186;56;4;16;16;100,0;;;;;;;No
Meta Play!;;Archaludon Zoroark;Professor Turo's Scenario;PAR 171;34;3;16;16;100,0;;;;;;;No
Meta Play!;;Archaludon Zoroark;Nest Ball;SVI 181;26;4;15;16;93,75;;;;;;;No
Meta Play!;;Archaludon Zoroark;Pal Pad;SVI 182;15;1;15;16;93,75;;;;;;;No
Meta Play!;;Archaludon Zoroark;Counter Catcher;PAR 160;20;2;14;16;87,5;;;;;;;No
Meta Play!;;Archaludon Zoroark;Technical Machine: Evolution;PAR 178;16;2;14;16;87,5;;;;;;;No
Meta Play!;;Archaludon Zoroark;Precious Trolley;SSP 185;13;1;13;16;81,25;;;;;;;Yes
Meta Play!;;Archaludon Zoroark;Cyrano;SSP 170;25;3;12;16;75,0;;;;;;;No
Meta Play!;;Archaludon Zoroark;Relicanth;TEF 84;12;1;12;16;75,0;;;;;;;No
Meta Play!;;Archaludon Zoroark;Vengeful Punch;OBF 197;12;2;11;16;68,75;;;;;;;No
Meta Play!;;Archaludon Zoroark;Rescue Board;TEF 159;5;1;5;16;31,25;;;;;;;No
Meta Play!;;Archaludon Zoroark;Artazon;PAL 171;2;1;2;16;12,5;;;;;;;No
Meta Play!;;Archaludon Zoroark;Iron Bundle;PAR 56;2;1;2;16;12,5;;;;;;;No
Meta Play!;;Archaludon Zoroark;Professor's Research;JTG 155;5;4;2;16;12,5;;;;;;;No
Meta Play!;;Archaludon Zoroark;Rigid Band;MEW 165;2;1;2;16;12,5;;;;;;;No
Meta Play!;;Archaludon Zoroark;Bravery Charm;PAL 173;1;1;1;16;6,25;;;;;;;No
Meta Play!;;Archaludon Zoroark;Brock's Scouting;JTG 146;1;1;1;16;6,25;;;;;;;No
Meta Play!;;Archaludon Zoroark;Town Store;OBF 196;1;1;1;16;6,25;;;;;;;No
Meta Play!;;Archaludon Zoroark;Vitality Band;SVI 197;1;1;1;16;6,25;;;;;;;No
Meta Play!;;Archaludon Zoroark;Metal Energy;SVE 24;112;8;16;16;100,0;SVE;SVE;24;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_024_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Darkness Energy;SVE 23;3;3;1;16;6,25;SVE;SVE;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Night Stretcher;ASC 196;36;3;16;16;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Ultra Ball;ASC 213;40;4;16;16;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Buddy-Buddy Poffin;ASC 184;15;2;14;16;87,5;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Switch;MP1 16;2;1;2;16;12,5;MP1;;16;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MP1/MP1_016_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Scoop Up Cyclone;MC 664;1;1;1;16;6,25;MC;;664;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_664_R_EN_LG.png;Yes
Meta Play!;;Archaludon Zoroark;Unfair Stamp;MC 633;1;1;1;16;6,25;MC;;633;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_633_R_EN_LG.png;Yes
Meta Play!;;Archaludon Zoroark;N's Castle;M2a 181;12;2;10;16;62,5;M2a;;181;;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_181_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Jamming Tower;ASC 261;8;3;6;16;37,5;ASC;;261;Ultra Rare;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_261_R_EN_LG.png;Yes
Meta Play!;;Archaludon Zoroark;Team Rocket's Watchtower;ASC 210;1;1;1;16;6,25;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Black Belt's Training;ASC 255;20;2;16;16;100,0;ASC;;255;Ultra Rare;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_255_R_EN_LG.png;Yes
Meta Play!;;Archaludon Zoroark;Boss's Orders;ASC 183;35;3;16;16;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Carmine;MC 715;2;2;1;16;6,25;MC;;715;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_715_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Lillie's Determination;ASC 192;4;4;1;16;6,25;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Hop's Choice Band;MC 690;11;1;11;16;68,75;MC;;690;;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_690_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Air Balloon;ASC 181;2;2;1;16;6,25;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No
Meta Play!;;Archaludon Zoroark;Hero's Cape;MC 687;1;1;1;16;6,25;MC;;687;;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_687_R_EN_LG.png;Yes
Meta Play!;;Banette Dusknoir;Lumineon V;MC 196;4;1;4;6;66,67;MC;;196;;W Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_196_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Iono;ASC 69;24;4;6;6;100,0;ASC;;69;Common;L Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_069_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Banette;ASC 91;6;1;6;6;100,0;ASC;;91;Uncommon;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_091_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Banette ex;ASC 91;12;2;6;6;100,0;ASC;;91;Uncommon;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_091_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Dusclops;M2a 73;6;1;6;6;100,0;M2a;;73;;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_073_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Dusknoir;M2a 74;18;3;6;6;100,0;M2a;;74;;P Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_074_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Duskull;M2a 72;21;4;6;6;100,0;M2a;;72;;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/M2A/M2A_072_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Shuppet;ASC 90;24;4;6;6;100,0;ASC;;90;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_090_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Bloodmoon Ursaluna ex;MC 625;6;1;6;6;100,0;MC;;625;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_625_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Squawkabilly ex;MC 626;6;1;6;6;100,0;MC;;626;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_626_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Counter Catcher;PAR 160;6;1;6;6;100,0;;;;;;;No
Meta Play!;;Banette Dusknoir;Earthen Vessel;PAR 163;6;1;6;6;100,0;;;;;;;No
Meta Play!;;Banette Dusknoir;Hisuian Heavy Ball;ASR 146;6;1;6;6;100,0;;;;;;;No
Meta Play!;;Banette Dusknoir;Lost Vacuum;LOR 162;6;1;6;6;100,0;;;;;;;No
Meta Play!;;Banette Dusknoir;Mew ex;MEW 151;6;1;6;6;100,0;;;;;;;No
Meta Play!;;Banette Dusknoir;Nest Ball;SVI 181;18;3;6;6;100,0;;;;;;;No
Meta Play!;;Banette Dusknoir;PokéStop;PGO 68;18;3;6;6;100,0;;;;;;;No
Meta Play!;;Banette Dusknoir;Professor's Research;JTG 155;12;2;6;6;100,0;;;;;;;No
Meta Play!;;Banette Dusknoir;Radiant Alakazam;SIT 59;6;1;6;6;100,0;;;;;;;No
Meta Play!;;Banette Dusknoir;Super Rod;PAL 188;3;1;3;6;50,0;;;;;;;No
Meta Play!;;Banette Dusknoir;Trekking Shoes;ASR 156;4;2;2;6;33,33;;;;;;;No
Meta Play!;;Banette Dusknoir;Psychic Energy;SVE 21;30;5;6;6;100,0;SVE;SVE;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Buddy-Buddy Poffin;ASC 184;18;3;6;6;100,0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Night Stretcher;ASC 196;24;4;6;6;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Prime Catcher;MC 656;6;1;6;6;100,0;MC;;656;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_656_R_EN_LG.png;Yes
Meta Play!;;Banette Dusknoir;Rare Candy;MC 655;24;4;6;6;100,0;MC;;655;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_655_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Switch;MP1 16;12;2;6;6;100,0;MP1;;16;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MP1/MP1_016_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Ultra Ball;ASC 213;24;4;6;6;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
Meta Play!;;Banette Dusknoir;Salvatore;MC 714;4;1;4;6;66,67;MC;;714;;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_714_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Froslass;ASC 47;7;4;2;2;100,0;ASC;;47;Double Rare;W Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_047_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Snorunt;ASC 46;7;4;2;2;100,0;ASC;;46;Common;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_046_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Iono;ASC 69;8;4;2;2;100,0;ASC;;69;Common;L Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_069_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Banette;ASC 91;2;1;2;2;100,0;ASC;;91;Uncommon;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_091_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Banette ex;ASC 91;6;3;2;2;100,0;ASC;;91;Uncommon;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_091_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Shuppet;ASC 90;8;4;2;2;100,0;ASC;;90;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_090_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Munkidori;ASC 99;1;1;1;2;50,0;ASC;;99;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_099_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Arven;MC 419;4;4;1;2;50,0;MC;;419;;F Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_419_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Bloodmoon Ursaluna ex;MC 625;1;1;1;2;50,0;MC;;625;;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_625_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Counter Catcher;PAR 160;5;3;2;2;100,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Gravity Gemstone;SCR 137;4;2;2;2;100,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Irida;ASR 147;6;4;2;2;100,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Nest Ball;SVI 181;5;3;2;2;100,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Dusk Ball;SSP 175;3;3;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Earthen Vessel;PAR 163;1;1;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Elekid;PAR 59;1;1;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Erika's Invitation;MEW 160;1;1;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Grabber;MEW 162;3;3;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Hisuian Heavy Ball;ASR 146;1;1;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Lost Vacuum;LOR 162;1;1;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Luminous Energy;PAL 191;3;3;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Mew ex;MEW 151;1;1;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Pokégear 3.0;SVI 186;4;4;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Professor Turo's Scenario;PAR 171;1;1;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Radiant Alakazam;SIT 59;1;1;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Rescue Board;TEF 159;1;1;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Super Rod;PAL 188;1;1;1;2;50,0;;;;;;;No
Meta Play!;;Banette Ex Sv;Psychic Energy;SVE 21;10;5;2;2;100,0;SVE;SVE;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Darkness Energy;SVE 23;1;1;1;2;50,0;SVE;SVE;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Buddy-Buddy Poffin;ASC 184;7;4;2;2;100,0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Night Stretcher;ASC 196;3;2;2;2;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Ultra Ball;ASC 213;3;2;2;2;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Energy Search;MC 639;2;2;1;2;50,0;MC;;639;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_639_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Hyper Aroma;MC 650;1;1;1;2;50,0;MC;;650;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_650_R_EN_LG.png;Yes
Meta Play!;;Banette Ex Sv;Prime Catcher;MC 656;1;1;1;2;50,0;MC;;656;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_656_R_EN_LG.png;Yes
Meta Play!;;Banette Ex Sv;Switch;MP1 16;2;2;1;2;50,0;MP1;;16;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MP1/MP1_016_R_EN_LG.png;No
Meta Play!;;Banette Ex Sv;Boss's Orders;ASC 183;3;2;2;2;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Lumineon V;MC 196;1;1;1;44;2,27;MC;;196;;W Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_196_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Iono;ASC 69;174;4;44;44;100,0;ASC;;69;Common;L Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_069_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Banette ex;ASC 91;130;3;44;44;100,0;ASC;;91;Uncommon;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_091_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Gardevoir ex;ASC 89;88;2;44;44;100,0;ASC;;89;Double Rare;P Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_089_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Kirlia;ASC 88;170;4;44;44;100,0;ASC;;88;Common;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_088_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Munkidori;ASC 99;87;2;44;44;100,0;ASC;;99;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_099_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Ralts;ASC 87;132;3;44;44;100,0;ASC;;87;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_087_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Shuppet;ASC 90;175;4;44;44;100,0;ASC;;90;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_090_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Banette;ASC 91;41;1;41;44;93,18;ASC;;91;Uncommon;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_091_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Scream Tail;MC 352;17;1;17;44;38,64;MC;;352;;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_352_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Flutter Mane;MC 355;2;1;2;44;4,55;MC;;355;;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_355_R_EN_LG.png;No
Meta Play!;;Banette Gardevoir;Arven;MC 419;11;4;4;44;9,09;MC;;419;;F Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_419_R_EN_LG.png;No
